,article_id,tweet_id,tweet_body,post_timestamp,post_location,conversation_id,retweet_count,reply_count,like_count,quote_count,user_id,user_timestamp,user_nickname,username,user_location,user_followers,user_following,user_tweet_count,user_listed_count
105922,2247,1509679708530790409,"Potential RB Target: Breece Hall / Iowa State 

The #Texans are in desperate need of a young talented “bell cow” running back.

Breece Hall could come in and start immediately with his impressive vision and powerful yet patient running style. 

2021 Stats: 1,472 Yards, 20 TDs https://t.co/lHQLKGbrDH",2022-03-31T23:51:05.000Z,,1509679708530790409,19,16,365,8,1106393221880598529,2019-03-15T03:14:34.000Z,EverythingTexans,EvTexans,,6212,254,3831,16
105923,2247,1509679708530790409,"Potential RB Target: Breece Hall / Iowa State 

The #Texans are in desperate need of a young talented “bell cow” running back.

Breece Hall could come in and start immediately with his impressive vision and powerful yet patient running style. 

2021 Stats: 1,472 Yards, 20 TDs https://t.co/lHQLKGbrDH",2022-03-31T23:51:05.000Z,,1509679708530790409,19,16,365,8,1106393221880598529,2019-03-15T03:14:34.000Z,EverythingTexans,EvTexans,,6214,254,3831,16
105924,2247,1509679708530790409,"Potential RB Target: Breece Hall / Iowa State 

The #Texans are in desperate need of a young talented “bell cow” running back.

Breece Hall could come in and start immediately with his impressive vision and powerful yet patient running style. 

2021 Stats: 1,472 Yards, 20 TDs https://t.co/lHQLKGbrDH",2022-03-31T23:51:05.000Z,,1509679708530790409,19,16,365,8,1106393221880598529,2019-03-15T03:14:34.000Z,EverythingTexans,EvTexans,,6215,253,3834,16
105964,2247,1509677439957487626,In Their Words: Four Texans speak on Transgender Day of Visibility  https://t.co/dKqNLdtGWc,2022-03-31T23:42:04.000Z,,1509677439957487626,10,13,52,3,532562634,2012-03-21T19:04:57.000Z,Clay Jenkins,JudgeClayJ,Dallas County,83128,747,16106,463
105965,2247,1509677439957487626,In Their Words: Four Texans speak on Transgender Day of Visibility  https://t.co/dKqNLdtGWc,2022-03-31T23:42:04.000Z,,1509677439957487626,10,13,52,3,532562634,2012-03-21T19:04:57.000Z,Clay Jenkins,JudgeClayJ,Dallas County,83138,747,16107,463
106215,2251,1509681701940719616,"@JacksonWang852 Trending in Argentina...
We love you and we missed you 🇦🇷
Cant wait to see you live @JacksonWang852 !!!! https://t.co/QdgmrrXLpr",2022-03-31T23:59:00.000Z,,1509681261664944128,15,0,69,0,977648313787920386,2018-03-24T20:48:16.000Z,Ale 🌬 王嘉尔,JW5201314_,wherever 嘉嘉 is since 2014,1069,64,33957,5
106266,2256,1509677415173349380,Tonight was a victory for Maryland Families. The Maryland Senate took the final step to approve Paid Family Medical Leave. The legislation now proceeds to the Governor’s desk for signature. Please encourage Governor @LarryHogan to stand with Maryland Families #TimetoCare is NOW! https://t.co/wqFG0svLkb,2022-03-31T23:41:58.000Z,,1509677415173349380,26,3,89,5,1343315905,2013-04-11T02:00:05.000Z,Senator Antonio Hayes,AntonioHayes40,"P.O. Box 23796 Balto, MD 21203",4960,1520,4733,111
106367,2256,1509272287559577600,"On RN, @SenatorHume again refuses requests from parents of stillborn babies to require the private sector to provide paid parental leave after stillbirth

The bipartisan Senate inquiry on stillbirth unanimously recommended it

It’s heartless that the Morrison Govt refuses to act",2022-03-30T20:52:08.000Z,,1509272287559577600,435,102,1761,24,18925120,2009-01-13T02:28:44.000Z,Kristina Keneally,KKeneally,"New South Wales, Australia",153938,1616,13244,1346
106412,2260,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5767,2769,105220,30
106414,2260,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5771,2769,105229,30
106415,2260,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5769,2769,105242,30
106416,2260,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5770,2770,105248,30
106418,2260,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5771,2770,105248,30
106599,2268,1509680206570786819,@MayadeenEnglish I haven't seen this news in western media,2022-03-31T23:53:04.000Z,,1509603173631209478,6,11,169,2,1117039741445210112,2019-04-13T12:20:02.000Z,Isxariifshe ❁,isxariifshe,Somaliland,55,255,278,0
106739,2270,1509681703526223876,"This whole “grooming” BS is going to be the elaborate justification for all the terrible things the GOP does going forward.

“Lower prices for insulin? Democrats just want to keep child diabetics alive so they can groom them! I vote to keep prices high and children safe!”",2022-03-31T23:59:01.000Z,,1509681703526223876,8,5,91,0,14178225,2008-03-19T17:23:01.000Z,Jay Black,jayblackisfunny,"New Jersey, USA",26777,609,23833,143
106740,2270,1509681703526223876,"This whole “grooming” BS is going to be the elaborate justification for all the terrible things the GOP does going forward.

“Lower prices for insulin? Democrats just want to keep child diabetics alive so they can groom them! I vote to keep prices high and children safe!”",2022-03-31T23:59:01.000Z,,1509681703526223876,8,5,91,0,14178225,2008-03-19T17:23:01.000Z,Jay Black,jayblackisfunny,"New Jersey, USA",26777,609,23838,143
106760,2270,1509681661528715265,Biden administration border plan poses midterm danger for Democrats https://t.co/GJomTEX0lo,2022-03-31T23:58:51.000Z,,1509681661528715265,19,51,77,9,2467791,2007-03-27T11:19:39.000Z,The Washington Post,washingtonpost,"Washington, DC",19075491,1715,424020,106311
106986,2275,1509307227437338625,"Donald Trump has clearly indicated that he will accept assistance from anyone, foreign or domestic, legal or illegal, that will restore him to power by any means. We continue to ignore his sedition at our own peril and to the extensive peril to our country and our democracy.",2022-03-30T23:10:59.000Z,,1509307227437338625,44,4,87,0,20729327,2009-02-12T23:00:00.000Z,Wallis Weaver,wallisweaver,,17427,19160,117336,22
107000,2275,1509260234543480835,"I have a theory. We’ve seen her arrest records be mentioned. The lawyer cross examining her in the legal deposition specifically mentions domestic violence against Whitney. Could one of those arrest records be an assault against baby sis Whit? 😈

#JusticeForJohnnyDepp https://t.co/VtejIMDCAO",2022-03-30T20:04:15.000Z,,1509260234543480835,24,21,142,4,1286399494175838209,2020-07-23T20:35:23.000Z,Em 🏴‍☠️🌙 🖤 ✨ · . * · .,twistandshout77,,964,1037,7241,5
107007,2275,1509249629304635392,https://t.co/ApCDkHKCCv,2022-03-30T19:22:06.000Z,,1509248875453947910,14,1,52,0,1146069338472034306,2019-07-02T14:53:18.000Z,Maya Angelique👑,moneyymaya,,53134,15867,129089,101
107162,2276,1509681855955570705,@JoanieVee1 It ain’t just CBS. All of the networks are owned and operated by old rich white guys,2022-03-31T23:59:37.000Z,,1509309251113525250,11,5,79,1,3115694556,2015-03-29T17:42:31.000Z,Rick D Courier,Draisnumber2R,"Portland, OR (Brewtown)",1488,1593,57524,0
107220,2276,1509681804994822144,it's a who's who's of morons and white nationalists https://t.co/CaJItDcu9t,2022-03-31T23:59:25.000Z,,1509681804994822144,43,54,387,32,1118921162740961284,2019-04-18T16:56:08.000Z,Sharon thinks Sohrab should go to confession,Sharon_Kuruvila,🌹🏗️ 🚰 ✝️ 🛡️,10036,6818,162839,80
107221,2276,1509681804994822144,it's a who's who's of morons and white nationalists https://t.co/CaJItDcu9t,2022-03-31T23:59:25.000Z,,1509681804994822144,43,54,387,32,1118921162740961284,2019-04-18T16:56:08.000Z,Sharon thinks Sohrab should go to confession,Sharon_Kuruvila,🌹🏗️ 🚰 ✝️ 🛡️,10039,6819,162928,80
107335,2284,1509680941178175488,The repercussions of clipping everyday with no breaks and lack of sleep is starting to affect me now let's goooo that is so embarrassing LMAOOOO,2022-03-31T23:55:59.000Z,,1509680941178175488,4,10,536,0,1411241674991292419,2021-07-03T08:34:54.000Z,Angury Memer,AnguryMemer,Reimu's Back,1811,361,15348,4
107390,2284,1509679555463766017,"@hstbslwt I’m not even commenting because I want to defend Olivia Wilde, I just think that sounds like a lot of your energy wasted on a complete stranger you’ll never meet and who will never affect your life in any way.",2022-03-31T23:50:29.000Z,,1508838879675265036,3,1,78,1,793865443773734913,2016-11-02T17:20:45.000Z,Megan W,Megs0321,"Alabama, USA",242,945,507,1
107461,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87985,54860,22168,237
107462,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87987,54860,22169,237
107463,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87996,54860,22170,237
107464,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88005,54860,22171,237
107465,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88012,54859,22171,237
107466,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54859,22171,237
107468,2285,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5707,791,21104,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54858,22172,237
107727,2285,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,124,272,1144,1
107728,2285,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,126,274,1150,1
107730,2285,1509681208199950337,"@EcasticF @gbazov @Nate_T_Higgers @JPSartre18 Azov, Aidar, Donbas, Dnepr 1, Dnepr 2, Ukrainian People's self-defense , C14, Congress of Ukrainian Nationalists, Right Sector, Organization of Ukranian Nationalists...

Basically the entire national guard was created by consolidating the ~35 or so neo-nazi militias",2022-03-31T23:57:03.000Z,,1509581521417551891,106,6,258,3,1445115841079566347,2021-10-04T19:57:29.000Z,9/11 Truth For Grown Ups.,911Truth4Adults,,126,274,1152,1
108052,2296,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5767,2769,105220,30
108054,2296,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5771,2769,105229,30
108055,2296,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5769,2769,105242,30
108056,2296,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5770,2770,105248,30
108058,2296,1509387649710280713,"#GOPTaxScam During President Donald Trump's tenure in the White House, the national debt grew by some $7.8 trillion—or nearly 40 percent in JUST ONE TERM compared to the amount when former President Barack Obama left office in January 2017.
#TrumpCoupAttempt #TrumpCoverUp https://t.co/wFkMoEORCq",2022-03-31T04:30:33.000Z,,1509387649710280713,468,40,664,41,1333774146807980033,2020-12-01T14:05:32.000Z,🇺🇦AMERICA'S BEST PATRIOT Alison Boxxer 🌊🇺🇸,AlisonBoxxer,,5771,2770,105248,30
108114,2298,1509496325787865096,"New show is out NOW with @chrisdcomedy

- Chris is NOT a fan of @kbnoswag 
- TT Jerry’s stories from jail (including cutting off a dick with a tuna can)
- How does waterboarding work?
- Wildest thing to happen to Chris in comedy
- So so much more

LISTEN: https://t.co/XpypQdooF6 https://t.co/4WLVNIB46w",2022-03-31T11:42:23.000Z,,1509496325787865096,2,11,77,0,714645186,2012-07-24T17:32:01.000Z,KFC Radio,KFCradio,Voicemail: (646) 807-8665,117003,318,8027,517
108250,2301,1509680696142753796,"Breaking: Lachlan Murdoch, from a press conference in Sydney, has committed to ""fair and impartial"" coverage of the Federal Election due to be called in days. ""Democracy depends on a media that favours no side of politics"" he said. More to come. #auspol",2022-03-31T23:55:01.000Z,,1509680696142753796,117,500,899,92,269188684,2011-03-20T07:55:33.000Z,Joe2,eatatjoe2,Australia,4654,3953,90127,72
108258,2301,1509680621932597248,"We need to clarify something important:
- The Government has not committed to 215 minutes of care in residential aged care
- And they have not committed to 24/7 nurses in residential homes

Any claim from them that they have is completely false.

1/2",2022-03-31T23:54:43.000Z,,1509680621932597248,324,24,1076,5,57906313,2009-07-18T10:42:03.000Z,Clare O'Neil MP,ClareONeilMP,"Melbourne, Victoria",18952,1415,2734,261
108261,2301,1509680583273811977,"It's not a rebuild. It's a reload.

Five-star center Yohan Traore has committed to Auburn.

By @TheJakeWeese:
https://t.co/52aFzkC8pW",2022-03-31T23:54:34.000Z,,1509680583273811977,6,2,69,0,87331737,2009-11-04T01:15:22.000Z,Justin Lee,ByJustinLee,"Auburn, AL",10432,1924,66827,224
108264,2301,1509680563875102723,"5-star big man Yohan Traore just committed to Auburn, making him the second-highest rated player in program history

now up at The Auburn Observer, our full breakdown of Traore — a modern big who brings an incredible all-around offensive game to the table https://t.co/pFY7aGkGoP",2022-03-31T23:54:29.000Z,,1509680563875102723,21,5,242,0,229733381,2010-12-23T05:24:17.000Z,Justin Ferguson,JFergusonAU,"Little Texas, Ala.",20421,665,117292,424
108265,2301,1509680563875102723,"5-star big man Yohan Traore just committed to Auburn, making him the second-highest rated player in program history

now up at The Auburn Observer, our full breakdown of Traore — a modern big who brings an incredible all-around offensive game to the table https://t.co/pFY7aGkGoP",2022-03-31T23:54:29.000Z,,1509680563875102723,21,5,242,0,229733381,2010-12-23T05:24:17.000Z,Justin Ferguson,JFergusonAU,"Little Texas, Ala.",20422,665,117314,424
108311,2301,1509680177042894856,"Serial killer Daniel Camargo Barbosa, ""The Sadist of El Charquito"", who confessed to 72 murders and is thought to have committed as many as 180, died when he was murdered. He could dish it out but he couldn't take it.",2022-03-31T23:52:57.000Z,,1509680177042894856,12,0,210,0,3118488162,2015-03-30T19:53:40.000Z,Sridhar Ramesh,RadishHarmers,Manhattan,36302,494,52200,136
108319,2301,1509680073636560898,"Yohan Traore’s name is pronounced “Yo-Wan” fwiw i believe

didn’t wanna jinx this and post that before he committed lol",2022-03-31T23:52:32.000Z,,1509680073636560898,1,4,56,0,456335721,2012-01-06T04:08:45.000Z,Drew,orangeanddrew,"Atlanta, GA",2031,1586,31163,23
108320,2301,1509680073636560898,"Yohan Traore’s name is pronounced “Yo-Wan” fwiw i believe

didn’t wanna jinx this and post that before he committed lol",2022-03-31T23:52:32.000Z,,1509680073636560898,1,4,56,0,456335721,2012-01-06T04:08:45.000Z,Drew,orangeanddrew,"Atlanta, GA",2032,1586,31177,23
108415,2302,1509676940885643271,"When asked during a press conference if she agrees with members of her caucus who have demanded that Justice Clarence Thomas resign, House Speaker Nancy Pelosi said, “I don’t think he ever should have been appointed.” https://t.co/FtXY8ROiHi",2022-03-31T23:40:05.000Z,,1509676940885643271,31,17,140,9,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683462,5135,379552,62026
108416,2302,1509676940885643271,"When asked during a press conference if she agrees with members of her caucus who have demanded that Justice Clarence Thomas resign, House Speaker Nancy Pelosi said, “I don’t think he ever should have been appointed.” https://t.co/FtXY8ROiHi",2022-03-31T23:40:05.000Z,,1509676940885643271,31,17,140,9,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683691,5136,379581,62023
108417,2302,1509676940885643271,"When asked during a press conference if she agrees with members of her caucus who have demanded that Justice Clarence Thomas resign, House Speaker Nancy Pelosi said, “I don’t think he ever should have been appointed.” https://t.co/FtXY8ROiHi",2022-03-31T23:40:05.000Z,,1509676940885643271,31,17,140,9,91478624,2009-11-21T02:09:57.000Z,Forbes,Forbes,"New York, NY",17683849,5136,379601,62025
108460,2302,1509674902668083201,"We Hope The Next Pandemic Is Double Pandemic Of  #Truth &amp; #Love 

Who Agrees?",2022-03-31T23:31:59.000Z,,1509674902668083201,25,19,243,3,974435384271630336,2018-03-16T00:01:14.000Z,Łitecoin Bull | The News Before The News!,litecoin_bull,"Brisbane, Queensland",15995,3102,62189,79
108485,2309,1509681936322777091,@JDCocchiarella @drfarmertx Every time someone pays more than $35 for insulin a Republican gets a bonus,2022-03-31T23:59:56.000Z,,1509679626863394827,11,2,58,0,80195632,2009-10-06T02:42:42.000Z,Éirinn Giulia,derptyderp,,1353,1336,9935,7
108864,2310,1509393623913492493,"🚩🚩🚩 has bad break up so decides to relentlessly harass women for daring to have public jobs. this is gross 
https://t.co/4IB9TtSmOd",2022-03-31T04:54:17.000Z,,1509393623913492493,20,19,381,3,21281251,2009-02-19T07:25:28.000Z,Maddy,Madicattt,Ngāti Kapu,2789,1141,18420,50
108870,2310,1509347060419805185,"@NewshubPolitics How gross. Matariki is a celebration of the celestial navigation, of time keeping and agriculture developed over the last 5000 years. Belittling is a feature of the evangelical fundamentalist extremists in the National Party. Parliament isn't the place for religious bigotry.",2022-03-31T01:49:16.000Z,,1509302212723281925,3,0,77,1,18997192,2009-01-14T21:39:37.000Z,Pete M,pm323,"Tapu-te-Ranga, Aotearoa",173,438,13558,3
108938,2311,1509653800474521602,"""I never attempt to make money on the stock market. I buy on the assumption that they could close the market the next day and not reopen it for five years.""

- Warren Buffett",2022-03-31T22:08:08.000Z,,1509653800474521602,11,1,68,0,1258223891895336960,2020-05-07T02:43:49.000Z,Value Theory 📚,ValueInvestorAc,*Not investment advice ,6959,169,2905,52
109171,2315,1509681889174601728,YOU BETTER BELIEVE FOR YOU IVE CRIIIIIIIED,2022-03-31T23:59:45.000Z,,1509681889174601728,12,3,88,0,1362162963487014921,2021-02-17T22:12:40.000Z,Dominique,hmtwnparking,nj,442,185,2551,0
109517,2315,1509681282355449858,"IVE! 
Wonyoung kalo ga pake make up tuh masih keliatan muka Produce48 nya. 

13 Y/O Wonyoung             17 y/o Wonyoung https://t.co/kynyODLw5K",2022-03-31T23:57:20.000Z,,1509681282355449858,57,15,376,14,1429374608914849792,2021-08-22T09:27:30.000Z,IVE! OPEN DM,IVEMFS,rules,16816,401,13897,128
109518,2315,1509681282355449858,"IVE! 
Wonyoung kalo ga pake make up tuh masih keliatan muka Produce48 nya. 

13 Y/O Wonyoung             17 y/o Wonyoung https://t.co/kynyODLw5K",2022-03-31T23:57:20.000Z,,1509681282355449858,57,15,376,14,1429374608914849792,2021-08-22T09:27:30.000Z,IVE! OPEN DM,IVEMFS,rules,16818,401,13907,127
109519,2315,1509681282355449858,"IVE! 
Wonyoung kalo ga pake make up tuh masih keliatan muka Produce48 nya. 

13 Y/O Wonyoung             17 y/o Wonyoung https://t.co/kynyODLw5K",2022-03-31T23:57:20.000Z,,1509681282355449858,57,15,376,14,1429374608914849792,2021-08-22T09:27:30.000Z,IVE! OPEN DM,IVEMFS,rules,16817,401,13909,127
109520,2315,1509681282355449858,"IVE! 
Wonyoung kalo ga pake make up tuh masih keliatan muka Produce48 nya. 

13 Y/O Wonyoung             17 y/o Wonyoung https://t.co/kynyODLw5K",2022-03-31T23:57:20.000Z,,1509681282355449858,57,15,376,14,1429374608914849792,2021-08-22T09:27:30.000Z,IVE! OPEN DM,IVEMFS,rules,16818,401,13909,127
109628,2318,1509681879892434945,"how much money @kyrstensinema will make off of keeping insulin prices outrageously unaffordable?

like does she get paid per bill?

or is she on some type retainer?

maybe she does it like subway, pay for her to kill 5 bills and the 6th one is free?",2022-03-31T23:59:43.000Z,,1509681879892434945,18,3,76,0,4828013916,2016-01-29T01:12:50.000Z,non-ficshawn🌵,ShawnInArizona,"Phoenix, Maricopa County",106946,45349,112167,198
109629,2318,1509681879892434945,"how much money @kyrstensinema will make off of keeping insulin prices outrageously unaffordable?

like does she get paid per bill?

or is she on some type retainer?

maybe she does it like subway, pay for her to kill 5 bills and the 6th one is free?",2022-03-31T23:59:43.000Z,,1509681879892434945,18,3,76,0,4828013916,2016-01-29T01:12:50.000Z,non-ficshawn🌵,ShawnInArizona,"Phoenix, Maricopa County",106943,45347,112168,198
109631,2318,1509681879892434945,"how much money @kyrstensinema will make off of keeping insulin prices outrageously unaffordable?

like does she get paid per bill?

or is she on some type retainer?

maybe she does it like subway, pay for her to kill 5 bills and the 6th one is free?",2022-03-31T23:59:43.000Z,,1509681879892434945,18,3,76,0,4828013916,2016-01-29T01:12:50.000Z,non-ficshawn🌵,ShawnInArizona,"Phoenix, Maricopa County",106944,45347,112173,199
109877,2319,1509586761575510026,"@johnstanly @Firezstarter1 We are not 7th, I think we are 5th largest and when more than 50% is informal. We never complained on how west treated us in United Nation &amp; on Global Decision Making but when I read whining America then I feel pity. We don’t need any advise for anyone. We are Big Happy Family",2022-03-31T17:41:45.000Z,,1509576621270786056,4,2,56,0,1414962350,2013-05-09T08:18:31.000Z,Abhishek Singh,Abhi_4_Nation,"Muzaffarpur,Bihar",2447,1223,28822,17
109878,2319,1509584191347900419,"Welcome, @Cardano👋

We're thrilled to welcome #Cardano, the latest integration to # Qredo's ecosystem🌐

Cardano is currently a top 10 coin on @CoinMarketCap, making it one of the largest on the market🪙

You can securely hold, transfer and swap #ADA on Qredo's layer 2🚀

$ADA https://t.co/vTKboTVmif",2022-03-31T17:31:32.000Z,,1509584191347900419,483,102,2705,69,468416469,2012-01-19T14:29:21.000Z,Qredo,QredoNetwork,British Virgin Islands,57280,946,1592,387
109886,2319,1509576077458698242,"Congratulations to Team Mithai, @ZeeTV and Rabdi Wala for creating a new record of making World's Largest Jalebi of 12.8 feet...
#DebattamaSaha
#Mithai https://t.co/CG2I9g0Th4",2022-03-31T16:59:18.000Z,,1509576077458698242,14,1,53,0,937556221321728000,2017-12-04T05:36:36.000Z,Shalini Sharma,shalinish311,"New Delhi, India",46,61,1020,1
